case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm36;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:45:06.090288
algorithm36;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:45:07.090288
algorithm36;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:45:08.090288
algorithm36;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:45:09.090288
algorithm36;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:45:10.090288
algorithm36;ml4 = qr_3.24e+07;3.24e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2022-12-21 19:45:11.090288
algorithm36;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:45:12.090288
algorithm36;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:45:13.090288
algorithm36;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2022-12-21 19:45:14.090288
algorithm36;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2022-12-21 19:45:15.090288
algorithm67;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:36:46.090288
algorithm67;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:36:47.090288
algorithm67;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:36:48.090288
algorithm67;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:36:49.090288
algorithm67;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:36:50.090288
algorithm67;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:36:51.090288
algorithm67;ml5, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:36:52.090288
algorithm67;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2022-12-21 20:36:53.090288
algorithm67;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:36:54.090288
algorithm67;gemv_230;230;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:36:55.090288
algorithm94;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 21:21:46.090288
algorithm94;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:21:47.090288
algorithm94;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:21:48.090288
algorithm94;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:21:49.090288
algorithm94;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:21:50.090288
algorithm94;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:21:51.090288
algorithm94;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 21:21:52.090288
algorithm94;trsm_5.29e+07;5.29e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2022-12-21 21:21:53.090288
algorithm94;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2022-12-21 21:21:54.090288
algorithm94;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 21:21:55.090288
algorithm53;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:13:26.090288
algorithm53;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:13:27.090288
algorithm53;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 20:13:28.090288
algorithm53;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:13:29.090288
algorithm53;ml4, ml3 = LAPACK.syev_4.06e+07;4.06e+07;ml4, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:13:30.090288
algorithm53;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml5);tmp21 = (tmp12^T tmp68);2022-12-21 20:13:31.090288
algorithm53;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml3, ml5, 0.0, ml6);tmp268 = (Z18^T tmp21);2022-12-21 20:13:32.090288
algorithm53;gemv_230;230;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2022-12-21 20:13:33.090288
algorithm12;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:05:06.090288
algorithm12;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:05:07.090288
algorithm12;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:05:08.090288
algorithm12;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:05:09.090288
algorithm12;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:05:10.090288
algorithm12;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:05:11.090288
algorithm12;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:05:12.090288
algorithm12;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 19:05:13.090288
algorithm12;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2022-12-21 19:05:14.090288
algorithm12;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 19:05:15.090288
algorithm43;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:56:46.090288
algorithm43;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:56:47.090288
algorithm43;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:56:48.090288
algorithm43;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:56:49.090288
algorithm43;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:56:50.090288
algorithm43;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:56:51.090288
algorithm43;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:56:52.090288
algorithm43;ml4 = qr_3.24e+07;3.24e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2022-12-21 19:56:53.090288
algorithm43;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2022-12-21 19:56:54.090288
algorithm43;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2022-12-21 19:56:55.090288
algorithm84;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:05:06.090288
algorithm84;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:05:07.090288
algorithm84;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:05:08.090288
algorithm84;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2022-12-21 21:05:09.090288
algorithm84;gemm_1.06e+08;1.06e+08;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:05:10.090288
algorithm84;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:05:11.090288
algorithm84;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2022-12-21 21:05:12.090288
algorithm84;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2022-12-21 21:05:13.090288
algorithm77;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:53:26.090288
algorithm77;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:53:27.090288
algorithm77;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:53:28.090288
algorithm77;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 20:53:29.090288
algorithm77;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2022-12-21 20:53:30.090288
algorithm77;trsm_5.29e+07;5.29e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2022-12-21 20:53:31.090288
algorithm77;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2022-12-21 20:53:32.090288
algorithm77;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2022-12-21 20:53:33.090288
algorithm26;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:28:26.090288
algorithm26;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:28:27.090288
algorithm26;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:28:28.090288
algorithm26;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 19:28:29.090288
algorithm26;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2022-12-21 19:28:30.090288
algorithm26;ml3 = qr_3.24e+07;3.24e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2022-12-21 19:28:31.090288
algorithm26;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2022-12-21 19:28:32.090288
algorithm26;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2022-12-21 19:28:33.090288
algorithm57;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:20:06.090288
algorithm57;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:20:07.090288
algorithm57;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:20:08.090288
algorithm57;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2022-12-21 20:20:09.090288
algorithm57;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:20:10.090288
algorithm57;ml5, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:20:11.090288
algorithm57;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml3, 0.0, ml6);tmp268 = (Z18^T tmp21);2022-12-21 20:20:12.090288
algorithm57;gemv_230;230;gemv!('N', 1.0, ml4, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2022-12-21 20:20:13.090288
algorithm63;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:30:06.090288
algorithm63;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:30:07.090288
algorithm63;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:30:08.090288
algorithm63;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:30:09.090288
algorithm63;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:30:10.090288
algorithm63;ml5, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:30:11.090288
algorithm63;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:30:12.090288
algorithm63;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2022-12-21 20:30:13.090288
algorithm63;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:30:14.090288
algorithm63;gemv_230;230;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:30:15.090288
algorithm32;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:38:26.090288
algorithm32;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:38:27.090288
algorithm32;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:38:28.090288
algorithm32;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2022-12-21 19:38:29.090288
algorithm32;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:38:30.090288
algorithm32;ml4 = qr_3.24e+07;3.24e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2022-12-21 19:38:31.090288
algorithm32;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml5, ml3, 0.0, ml6);tmp25 = (Q16^T tmp21);2022-12-21 19:38:32.090288
algorithm32;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2022-12-21 19:38:33.090288
algorithm90;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 21:15:06.090288
algorithm90;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 21:15:07.090288
algorithm90;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 21:15:08.090288
algorithm90;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 21:15:09.090288
algorithm90;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 21:15:10.090288
algorithm90;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 21:15:11.090288
algorithm90;trsm_5.29e+07;5.29e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2022-12-21 21:15:12.090288
algorithm90;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 21:15:13.090288
algorithm90;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2022-12-21 21:15:14.090288
algorithm90;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 21:15:15.090288
algorithm80;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:58:26.090288
algorithm80;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:58:27.090288
algorithm80;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:58:28.090288
algorithm80;gemm_1.06e+08;1.06e+08;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 20:58:29.090288
algorithm80;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2022-12-21 20:58:30.090288
algorithm80;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2022-12-21 20:58:31.090288
algorithm80;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2022-12-21 20:58:32.090288
algorithm80;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2022-12-21 20:58:33.090288
algorithm22;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:21:46.090288
algorithm22;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:21:47.090288
algorithm22;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:21:48.090288
algorithm22;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:21:49.090288
algorithm22;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:21:50.090288
algorithm22;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 19:21:51.090288
algorithm22;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 19:21:52.090288
algorithm22;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2022-12-21 19:21:53.090288
algorithm22;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2022-12-21 19:21:54.090288
algorithm22;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2022-12-21 19:21:55.090288
algorithm73;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:46:46.090288
algorithm73;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:46:47.090288
algorithm73;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:46:48.090288
algorithm73;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:46:49.090288
algorithm73;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:46:50.090288
algorithm73;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:46:51.090288
algorithm73;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 20:46:52.090288
algorithm73;ml6, ml4 = LAPACK.syev_4.06e+07;4.06e+07;ml6, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:46:53.090288
algorithm73;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml4, ml5, 0.0, ml7);tmp268 = (Z18^T tmp21);2022-12-21 20:46:54.090288
algorithm73;gemv_230;230;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2022-12-21 20:46:55.090288
algorithm47;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 20:03:26.090288
algorithm47;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:03:27.090288
algorithm47;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:03:28.090288
algorithm47;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:03:29.090288
algorithm47;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 20:03:30.090288
algorithm47;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2022-12-21 20:03:31.090288
algorithm47;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2022-12-21 20:03:32.090288
algorithm47;ml4 = qr_3.24e+07;3.24e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2022-12-21 20:03:33.090288
algorithm47;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2022-12-21 20:03:34.090288
algorithm47;trsv_5.29e+04;5.29e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2022-12-21 20:03:35.090288
algorithm16;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2022-12-21 19:11:46.090288
algorithm16;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 19:11:47.090288
algorithm16;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 19:11:48.090288
algorithm16;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 19:11:49.090288
algorithm16;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2022-12-21 19:11:50.090288
algorithm16;gemv_4.6e+05;4.6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml4);tmp21 = (tmp56 tmp71);2022-12-21 19:11:51.090288
algorithm16;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml5);tmp14 = (tmp12^T tmp12);2022-12-21 19:11:52.090288
algorithm16;LAPACK.potrf_4.06e+06;4.06e+06;LAPACK.potrf!('L', ml5);(L15 L15^T) = tmp14;2022-12-21 19:11:53.090288
algorithm16;trsv_5.29e+04;5.29e+04;trsv!('L', 'N', 'N', ml5, ml4);tmp23 = (L15^-1 tmp21);2022-12-21 19:11:54.090288
algorithm16;trsv_5.29e+04;5.29e+04;trsv!('L', 'T', 'N', ml5, ml4);tmp24 = (L15^-T tmp23);2022-12-21 19:11:55.090288
algorithm56;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2022-12-21 20:18:26.090288
algorithm56;trsm_2.3e+08;2.3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2022-12-21 20:18:27.090288
algorithm56;syrk_5.29e+07;5.29e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2022-12-21 20:18:28.090288
algorithm56;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2022-12-21 20:18:29.090288
algorithm56;gemv_4.6e+05;4.6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2022-12-21 20:18:30.090288
algorithm56;ml5, ml3 = LAPACK.syev_4.06e+07;4.06e+07;ml5, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2022-12-21 20:18:31.090288
algorithm56;gemv_1.06e+05;1.06e+05;gemv!('T', 1.0, ml3, ml4, 0.0, ml6);tmp268 = (Z18^T tmp21);2022-12-21 20:18:32.090288
algorithm56;gemv_230;230;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2022-12-21 20:18:33.090288
