case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm28;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:41:45.129680
algorithm28;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:41:46.129680
algorithm28;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:41:47.129680
algorithm28;ml3 = qr_9e+06;9e+06;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 17:41:48.129680
algorithm28;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:41:49.129680
algorithm28;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:41:50.129680
algorithm28;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:41:51.129680
algorithm81;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:10:04.129680
algorithm81;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:10:05.129680
algorithm81;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:10:06.129680
algorithm81;gemm_4.5e+07;4.5e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 19:10:07.129680
algorithm81;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 19:10:08.129680
algorithm81;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 19:10:09.129680
algorithm81;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 19:10:10.129680
algorithm81;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 19:10:11.129680
algorithm63;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:40:04.129680
algorithm63;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:40:05.129680
algorithm63;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:40:06.129680
algorithm63;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:40:07.129680
algorithm63;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:40:08.129680
algorithm63;ml5, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:40:09.129680
algorithm63;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:40:10.129680
algorithm63;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 18:40:11.129680
algorithm63;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:40:12.129680
algorithm63;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:40:13.129680
algorithm21;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:30:04.129680
algorithm21;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:30:05.129680
algorithm21;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:30:06.129680
algorithm21;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:30:07.129680
algorithm21;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:30:08.129680
algorithm21;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:30:09.129680
algorithm21;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:30:10.129680
algorithm21;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:30:11.129680
algorithm21;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:30:12.129680
algorithm21;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:30:13.129680
algorithm98;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:38:24.129680
algorithm98;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:38:25.129680
algorithm98;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:38:26.129680
algorithm98;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:38:27.129680
algorithm98;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:38:28.129680
algorithm98;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:38:29.129680
algorithm98;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:38:30.129680
algorithm98;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:38:31.129680
algorithm98;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:38:32.129680
algorithm98;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:38:33.129680
